DATE,closeIndex,GDP,GNI,unemployment_rate,PPI,CPI,M2,CCI,PMI,ICI,CA,inde_tur_Vol,CHG,indexMarketValue,PEValue,PB,ROE,turnoverRate,upNum,downNum,equalNum,divYield,H_totalTurnoverValue,H_avgPe,H_avgDivYield,HS_marketValue,HS_turnoverVol,HS_turnoverValue
1990-12-31,127.61,,,,,,,,,,,7800.0,1.16,,,,,,,,,,,,,,,
1991-01-31,129.97,,,,,,,,,,,51000.0,-0.47,,,,,,,,,,,,,,,
1991-02-28,133.01,,,,,,,,,,,225800.0,-0.46,,,,,,,,,,,,,,,
1991-03-31,120.19,,282.6958606,,,,,,,,,218500.0,-0.42,,,,,,,,,,,,,,,
1991-04-30,113.94,,,,,,,,,,,485000.0,-0.81,,,,,,,,,,,,,,,
1991-05-31,114.83,,,,,,,,,,,121100.0,1.01,,,,,,,,,,,,,,,
1991-06-30,137.56,,,,,,,,,,,493500.0,1.37,,,,,,,,,,,,,,,
1991-07-31,143.8,,,,,,,,,,,405100.0,1.41,,,,,,,,,,,,,,,
1991-08-31,178.43,,,,,,,,,,,675900.0,1.77,,,,,,,,,,,,,,,
1991-09-30,180.92,,,,,,,,,,,2559400.0,-0.9,,,,,,,,,,,,,,,
1991-10-31,218.6,18357.23,,,,,,,,,,392900.0,2.17,,,,,,,,,,,,,,,
1991-11-30,259.6,,,,,,,,,,,3369500.0,2.25,,,,,,,,,,,,,,,
1991-12-31,292.75,,,,,,,,,,,58400.0,1.04,,,,,,,,,,,,,,,
1992-01-31,313.24,,,,,,,,,,,35400.0,0.51,,,,,,,,,,,,,,,
1992-02-29,364.66,,,,,,,,,,,986200.0,2.21,,,,,,,,,,,,,,,
1992-03-31,381.24,,,,,,,,,,,1739100.0,-0.2,,,,,,,,,,,,,,,
1992-04-30,445.38,,,,,,,,,,,4570400.0,1.22,,,,,,,,,,,,,,,
1992-05-31,1234.71,,,,,,,,,,,5161500.0,74.54,,,,,,,,,,,,,,,
1992-06-30,1191.19,,,,,,,,,,,5897600.0,21.68,,,,,,,,,,,,,,,
1992-07-31,1052.07,,,,,,,,,,,8714900.0,-5.33,,,,,,,,,,,,,,,
1992-08-31,823.27,,,,,,,,,,,5429600.0,-24.93,,,,,,,,,,,,,,,
1992-09-30,702.32,,,,,,,,,,,8977800.0,-8.31,,,,,,,,,,,,,,,
1992-10-31,507.25,,,,,,,,,,,14651000.0,23.0,,,,,,,,,,,,,,,
1992-11-30,724.6,,,,,,,,,,,37065500.0,86.93,,,,,,,,,,,,,,,
1992-12-31,780.39,,,,,,,,,,,13551100.0,12.87,,,,,,,,,,,,,,,
1993-01-31,1198.48,,,9.2,,,,,,,,52009700.0,48.11,,,,,,,,,,,,,,,
1993-02-28,1339.88,,,,,,,,,,,65026200.0,-70.48,,,,,,,,,,,,,,,
1993-03-31,925.91,,352.0543971,,,,,,,,,23505600.0,-32.14,,,,,,,,,,,,,,,
1993-04-30,1358.78,,,,,,,,,,,39949000.0,9.1,,,,,,,,,,,,,,,
1993-05-31,935.48,,,,,,,,,,,34190800.0,-37.29,,,,,,,,,,,,,,,
1993-06-30,1007.05,,,,,,,,,,,58065100.0,-21.39,,,,,,,,,,,,,,,
1993-07-31,881.07,,,,,,,,,,,122213600.0,74.4,,,,,,,,,,,,,,,
1993-08-31,895.68,,,,,,,,,,,16909200.0,-3.59,,,,,,,,,,,,,,,
1993-09-30,890.27,,,,,,,,,,,52482900.0,4.15,,,,,,,,,,,,,,,
1993-10-31,814.82,,,,,,,,,,,99924000.0,-9.84,,,,,,,,,,,,,,,
1993-11-30,984.93,,,,,,,,,,,160317700.0,11.97,,,,,,,,,,,,,,,
1993-12-31,833.8,,,,,,,,,,,69706300.0,7.57,,,,,,,,,,,,,,,
1994-01-31,770.25,,,9.3,,,,,,,,81296000.0,-29.01,,,,,,,,,,,,,,,
1994-02-28,770.98,,,,,,,,,,,285003400.0,-16.44,,,,,,,,,,,,,,,
1994-03-31,704.46,,399.900056,,,,,,,,,249675300.0,-1.88,,,,,,,,,,,,,,,
1994-04-30,592.56,,,,,,,,,,,260483500.0,-7.07,,,,,,,,,,,,,,,
1994-05-31,556.26,,,,,,,,,,,310822800.0,12.0,,,,,,,,,,,,,,,
1994-06-30,469.29,,,,,,,,,,,47517300.0,1.09,,,,,,,,,,,,,,,
1994-07-31,333.92,,,,,,,,,,,118338800.0,-5.89,,,,,,,,,,,,,,,
1994-08-31,785.33,,,,,,,,,,,1073481900.0,29.13,,,,,,,,,,,,,,,
1994-09-30,791.15,,,,,,,,,,,366876900.0,-48.22,,,,,,,,,,,,,,,
1994-10-31,654.98,33628.97,,,,,,,,,,155162400.0,-22.47,,,,,,,,,,,,,,,
1994-11-30,683.59,,,,,,,,,,,38725200.0,-3.97,,,,,,,,,,,,,,,
1994-12-31,647.87,,,,,,,,,,,67770900.0,2.81,,,,,,,,,,,,,,,
1995-01-31,562.59,,,8.7,,,,,,,,55862700.0,9.48,,,,,,,,,,,,,,,
1995-02-28,549.26,,,,,,,,,,,49528500.0,-12.01,,,,,,,,,,,,,,,
1995-03-31,646.92,,452.1421132,,,,,,,,,126596300.0,15.99,,,,,,,,,,,,,,,
1995-04-30,579.93,,,,,,,,,,,93814400.0,6.62,,,,,,,,,,,,,,,
1995-05-31,700.51,,,,,,,,,,,109235600.0,-10.49,,,,,,,,,,,,,,,
1995-06-30,630.58,,,,,,,,,,,191774000.0,-13.34,,,,,,,,,,,,,,,
1995-07-31,695.55,,,,,,,,,,,232412500.0,0.13,,,,,,,,,,,,,,,
1995-08-31,723.87,,,,,,,,,,,188234200.0,8.14,,,,,,,,,,,,,,,
1995-09-30,722.43,,,,,,,,,,,192206100.0,11.24,,,,,,,,,,,,,,,
1995-10-31,717.32,44589.15,,,,,,,,,,273356700.0,-5.46,,,,,,,,,,,,,,,
1995-11-30,641.14,,,,,,,,,,,92361600.0,-0.45,,,,,,,,,,,,,,,
1995-12-31,555.29,,,,,,,,,,,82233700.0,-1.53,,,,,,,,,,,,,,,
1996-01-31,537.35,,,,,,,,,,,196473200.0,4.78,,,,,,,,,,,,,,,
1996-02-29,552.94,,,,,,,,,,,187061000.0,15.96,,,,,,,,,,,,,,,
1996-03-31,556.39,,494.5359305,,,,,,,,,108585600.0,2.35,,,,,,,,,,,,,,,
1996-04-30,681.16,,,,,,,,,,,723560400.0,-57.46,,,,,,,,,,,,,,,
1996-05-31,643.65,,,,,,,,,,,241609900.0,7.29,,,,,,,,,,,,,,,
1996-06-30,804.25,,,,,,,,,,,436406200.0,-2.21,,,,,,,,,,,,,,,
1996-07-31,822.48,,,,,,,,,,,356860200.0,-14.45,,,,,,,,,,,,,,,
1996-08-31,809.938,,,,,,,,,,,466421900.0,21.208,,,,,,,,,,,,,,,
1996-09-30,875.525,,,,,,,,,,,677971100.0,20.861,,,,,,,,,,,,,,,
1996-10-31,976.71,56519.02,,,,,,,,,,718393000.0,17.77,,,,,,,,,,,,,,,
1996-11-30,1032.95,,,,0.3,,,,,,,1313048700.0,40.31,,,,,,,,,,,,,,,
1996-12-31,917.02,,,,0.0,,,,,,,472143300.0,-17.19,,,,,,,,,,,,,,,
1997-01-31,964.74,,,8.0,0.4,,,,,,,408801600.0,4.57,,,,,,,,,,,,,,,
1997-02-28,1040.27,,,,,,,,,,,669806600.0,14.97,,,,,,,,,,,,,,,
1997-03-31,1234.62,,,,0.4,,,,,,,850575000.0,31.95,,,,,,,,,,,,,,,
1997-04-30,1393.75,,,,,,,,,,,833159900.0,16.98,,,,,,,,,,,,,,,
1997-05-31,1285.18,,,,0.1,,,,,,,393774700.0,21.83,,,,,,,,,,,,,,,
1997-06-30,1250.27,,,,0.1,,,,,,,563251100.0,-34.19,,,,,,,,,,,,,,,
1997-07-31,1189.76,,,,,,,,,,,376326600.0,10.34,,,,,,,,,,,,,,,
1997-08-31,1221.06,,,,-0.6,,,,,,,731864300.0,7.17,,,,,,,,,,,,,,,
1997-09-30,1097.38,,,,,,,,,,,204530000.0,13.31,,,,,,,,,,,,,,,
1997-10-31,1180.39,67891.78,,,-0.9,,,,,,,305033800.0,5.54,,,,,,,,,,,,,,,
1997-11-30,1139.63,,,,-0.9,,,,,,,265787000.0,17.11,,,,,,,,,,,,,,,
1997-12-31,1194.1,,,,,,,,,,,309325000.0,12.96,,,,,,,,,,,,,,,
1998-01-31,1222.91,,,8.2,-0.9,,,,,,,358068400.0,18.48,,,,,,,,,,,,,,,
1998-02-28,1206.53,,,,-1.3,,,,,,,358215000.0,-0.14,,,,,,,,,,,,,,,
1998-03-31,1243.02,,,,-2.6,,,,,,,609167600.0,-6.42,,,,,,,,,,,,,,,
1998-04-30,1343.45,,,,-3.2,,,,,,,885859300.0,10.95,,,,,,,,,,,,,,,
1998-05-31,1411.21,,,,-3.7,,,,,,,950879600.0,13.31,,,,,,,,,,,,,,,
1998-06-30,1339.2,,,,,,,,,,,381065600.0,-22.23,,,,,,,,,,,,,,,
1998-07-31,1316.92,,,,-4.9,,,,,,,482576000.0,1.62,,,,,,,,,,,,,,,
1998-08-31,1150.22,,,,-5.0,,,,,,,561265800.0,20.5,,,,,,,,,,,,,,,
1998-09-30,1242.9,,,,,,,,,,,561127200.0,11.15,,,,,,,,,,,,,,,
1998-10-31,1217.32,,,,-4.2,,,103.2618,,,,469293500.0,0.56,,,,,,,,,,,,,,,
1998-11-30,1247.42,,,,-5.7,,,,,,,404677800.0,2.34,,,,,,,,,,,,,,,
1998-12-31,1146.7,,,,,,,,,,,231784300.0,-1.56,,,,,,,,,,,,,,,
1999-01-31,1134.673,,,7.6,-3.8,,,104.4675,,,,515158500.0,-6.302,,,,,,,,,,,,,,,
1999-02-28,1090.087,,,,,,,,,,,327566200.0,24.271,,,,,,,,,,,,,,,
1999-03-31,1158.054,,640.3149399,,,,,,,,,484239000.0,0.547,,,,,,,,,,,,,,,
1999-04-30,1120.927,,,,-4.6,,,105.9454,,,,419609700.0,4.522,,,,,,,,,,,,,,,
1999-05-31,1279.326,,,,-3.9,,,,,,,2347326200.0,2.176,,,,,,,,,,,,,,,
1999-06-30,1689.428,,,,,,,,,,,4885793200.0,-49.777,,,,,,,,,,,,,,,
1999-07-31,1601.459,,,,-3.6,,,106.6844,,,,1456164300.0,5.599,,,,,,,,,,,,,,,
1999-08-31,1627.116,,,,-2.5,,,,,,,735498400.0,8.077,,,,,,,,,,,,,,,
1999-09-30,1570.702,,,,-2.3,,,,,,,455507200.0,-14.252,,,,,,,,,,,,,,,
1999-10-31,1504.563,,,,-2.1,,,107.7345,,,,850592500.0,-9.962,,,,,,,,,,,,,,,
1999-11-30,1434.973,,,,,,,,,,,491033600.0,-0.495,,,,,,,,,,1425.4479,,,,,
1999-12-31,1366.58,,,,-1.1,,,,,,,401397100.0,9.654,,,,,,,,,,,,,,,
2000-01-31,1534.997,,,7.5,-0.8,,,108.9402,,,,2938895600.0,28.23,,,,,,,,,,,,,,,
2000-02-29,1714.578,,,,,,,,,,,2868075700.0,9.723,,,,,,,,,,2807.44,,,,,
2000-03-31,1800.225,,691.4386096,,1.0,,,,,,,2334072500.0,-10.759,,,,,,,,,,33677.8,,,,,
2000-04-30,1836.321,,,,1.9,,,110.0292,,,,1097131100.0,29.491,,,,,,,,,,,,,,,
2000-05-31,1894.554,,,,2.6,,,,,,,1576923500.0,17.083,,,,,,,,,,3249.13,,,,,
2000-06-30,1928.106,,,,2.5,,,,,,,1246757800.0,-9.155,,,,,,,,,,3327.79,,,,,
2000-07-31,2023.539,,,,2.9,,,110.9627,,,,1230729200.0,10.746,,,,,,,,,,7104.08,,,,,
2000-08-31,2021.199,,,,4.5,,,,,,,1122430800.0,-54.944,,,,,,,,,,11624.39,,,,,
2000-09-30,1910.161,,,,3.9,,,,,,,374559100.0,20.872,,,,,,,,,,,,,,,
2000-10-31,1961.29,88388.05,,,3.7,,,111.8572,,,,909042200.0,-12.29,,,,,,,,,,3071.53,,,,,
2000-11-30,2070.61,,,,,,,,,,,846555000.0,3.11,,,,,,,,,,3703.09,,,,,
2000-12-31,2073.477,,,,3.5,,,,,,,1365868000.0,19.773,,,,,,,,,,,,,,,
2001-01-31,2065.606,,,,2.8,,,,,,,1183126400.0,22.496,,,,,,,,,,,,,,,
2001-02-28,1959.18,,,,1.43,,,,,,,614135400.0,-2.862,,,,,,,,,,2569.33,,,,,
2001-03-31,2112.775,,750.9939486,,0.86,,,,,,,2439539100.0,11.117,,,,,,,,,,,,,,,
2001-04-30,2119.184,,,7.4,0.2,,,113.1018,,,,1091178200.0,4.075,,,,,,,,,,2968.3721,39.74,0.58,,,
2001-05-31,2214.257,,,,-0.1,,,,,,,1857307800.0,3.056,,,,,,,,,,7698.76,44.4997,0.5197,,,
2001-06-30,2218.029,,,,-0.2,,,,,,,1723035100.0,-1.221,,,,,,,,,,,,,,,
2001-07-31,1920.318,,,7.0,-0.6,,,113.6074,,,,712509425.0,-36.505,,,,,,,,,,2574.8296,37.34,0.59,,,
2001-08-31,1834.138,,,,-1.3,,,,,,,313606500.0,-5.493,,,,,,,,,,1327.0459,31.35,0.79,,,
2001-09-30,1764.867,,,,-2.0,,,,,,,342117900.0,-0.065,,,,,,,,,,,,,,,
2001-10-31,1689.17,98692.6,,,-2.9,,,113.9186,,,,405136500.0,6.401,,,,,,,,,,1381.71,26.99,0.85,,,
2001-11-30,1747.993,,,,-3.1,,,,,,,731250700.0,15.697,,,,,,,,,,2895.91,29.66,0.75,,,
2001-12-31,1645.971,,,,-3.7,,,,,,,516915800.0,6.487,,,,,,,,,,5136.44,31.27,0.68,,,
2002-01-31,1491.665,,,,-4.0,,,,,,,1880069700.0,95.06,,,,,,,,,,7480.55,34.76,0.63,,,
2002-02-28,1524.701,,,,,,,,,,,647798900.0,-13.618,,,,,,,,,,3070.83,35.83,0.61,,,
2002-03-31,1603.905,,811.7764699,,-4.09,,,,,,,1200856100.0,-46.768,,,,,,,,,,,,,,,
2002-04-30,1667.749,,,,-4.02,,,113.2574,,,,970235100.0,1.937,,,,,,,,,,,,,,,
2002-05-31,1515.733,,,,-3.06,,,,,,,421432000.0,-7.789,,,,,,,,,,,,,,,
2002-06-30,1732.755,,,,-2.63,,,,,,,2973538300.0,9.21,,,,,,,,,,,,,,,
2002-07-31,1651.594,,,,-2.48,,,113.3741,,,,510307400.0,-17.408,,,,,,,,,,,,,,,
2002-08-31,1666.618,,,,-2.34,,,,,,,395075500.0,-0.7,,,,,,,,,,,,,,,
2002-09-30,1581.618,,,,-1.73,,,,,,,390558100.0,-6.031,,,,,,,,,,,,,,,
2002-10-31,1507.496,108775.72,,,-1.38,,,,,,,357921800.0,-2.211,,,,,,,,,,,,,,,
2002-11-30,1434.182,,,,-1.03,,,,,,,1506471300.0,16.657,,,,,,,,,,,,,,,
2002-12-31,1357.654,,,,-0.41,,,,,,,650583400.0,-8.708,,,,,,,,,,,,,,,
2003-01-31,1499.815,,,7.3,0.41,,,,,,,990554100.0,-0.824,,,,,,,,,,,,,,,
2003-02-28,1511.932,,,,2.38,,,,,,,646578200.0,-1.772,,,,,,,,,,109006.34,,,,,
2003-03-31,1510.578,,,,3.97,,,,,,,1050938600.0,18.637,,,,,,,,,,135937.1,,,,,
2003-04-30,1521.444,,,,4.58,,,,,,,1889841000.0,12.131,,,,,,,,,,145418.88,,,,,
2003-05-31,1576.261,,,,3.62,,,,,,,1614687600.0,8.105,,,,,,,,,,,,,,,
2003-06-30,1486.024,,,,1.96,,,,,,,578042000.0,-11.03,,,,,,,,,,176202.17,,,,,
2003-07-31,1476.742,,,,1.34,,,,,,,556584900.0,-2.91,,,,,,,,,,216921.45,,,,,
2003-08-31,1421.983,,,,1.39,,,,,,,571402300.0,6.29,,,,,,,,,,,,,,,
2003-09-30,1367.161,,,,1.38,,,,,,,605960700.0,11.826,,,,,,,,,,293610.2,,,,,
2003-10-31,1348.303,120819.31,,5.4,1.37,,,,,,,998747800.0,3.67,,,,,,,,,,376229.62,,,,,
2003-11-30,1397.225,,,,1.23,,,,,,,1200490900.0,8.122,,,,,,,,,,,,,,,
2003-12-31,1497.044,,,,1.92,,,,,,,1456238400.0,-14.647,,,,,,,,,,331258.0,,,,,
2004-01-31,1590.729,,,,,,,,,,,2406213000.0,-38.108,,,,,,,,,,,,,,,
2004-02-29,1675.067,,,,3.47,,,,,,,1970836300.0,20.169,,,,,,,,,,,,,,,
2004-03-31,1741.623,,982.9205058,,3.54,,,,,,,1614404300.0,17.346,,,,,,,,,,393889.0,,,,,
2004-04-30,1595.587,,,7.7,3.99,,,111.2349,,,,1241838000.0,16.14,,,,,,,,,,290592.0,,,,,
2004-05-31,1555.906,,,,5.01,,,,,,,731838100.0,7.184,,,,,,,,,,275284.0,,,,,
2004-06-30,1399.162,,,,5.7,,,,,,,820082900.0,-9.527,,,,,,,,,,264526.0,,,,,
2004-07-31,1386.202,,,8.0,6.4,,,108.0068,,,,899729500.0,-21.129,,,,,,,,,,,,,,,
2004-08-31,1342.062,,,,6.38,,,,,,,1165273200.0,22.655,,,,,,,,,,250947.0,,,,,
2004-09-30,1396.7,,,,6.81,,,,,,,1295904900.0,-23.309,,,,,,,,,,308104.0,,,,,
2004-10-31,1320.536,,,8.5,7.95,,,106.2566,,,,1790571500.0,-21.201,,,,,,,,,,,,,,,
2004-11-30,1340.771,,,,8.43,,,,,,,927724500.0,3.337,,,,,,,,,,440033.0,,,,,
2004-12-31,1266.496,,,,8.13,,,,,,,830394900.0,-7.213,,,,,,,,,,405388.0,,,,,
2005-01-31,1191.823,,,8.3,7.07,,,108.0068,,,,907806200.0,-21.85,,,,,,,,,,404620.0,,,,,
2005-02-28,1306.003,,,,,,,,,,,1765143200.0,-6.442,,,,,,,,,,287592.0,,,,,
2005-03-31,1181.236,,1086.173919,,5.37,,,,,,,1043779000.0,8.662,,,,,,,,,,393114.0,,,,,
2005-04-30,1159.146,,,7.7,,,,109.6014,,,,1410569600.0,-9.972,,,,,,,,,,,,,,,
2005-05-31,1060.738,,,,5.78,,,,,,,923922400.0,0.576,,,,,,,,,,273868.0,,,,,
2005-06-30,1080.938,,,,5.97,,,,,,,1378595900.0,-24.054,,,,,,,,,,379450.0,,,,,
2005-07-31,1083.033,,,7.8,5.24,,,110.3015,,,,1768394400.0,-3.515,,,,,,,,,,,,,,,
2005-08-31,1162.798,,,,5.19,,,,,,,2167609900.0,16.413,,,,,,,,,,520802.0,,,,,
2005-09-30,1155.614,,,,5.26,,,,,,,1449348100.0,0.129,,,,,,,,,,382751.0,,,,,
2005-10-31,1092.817,167922.55,,8.1,,,,110.1459,,,,1483514200.0,11.95,,,,,,,,,,382784.0,,,,,
2005-11-30,1099.261,,,,4.01,,,,,,,1087597500.0,2.275,,,,,,,,,,396385.0,,,,,
2005-12-31,1161.057,,,,3.21,,,,,,,2002793400.0,-8.805,,,,,,,,,,,,,,,
2006-01-31,1258.046,,,9.6,,,,,,,,2655866000.0,5.984,,,,,,,,,,,,,,,
2006-02-28,1299.03,,,,,,,,,,,2364742200.0,1.844,,,,,,,,,,656351.0,,,,,
2006-03-31,1298.295,,1204.574117,,3.01,,,,,,,2663685800.0,3.577,,,,,,,,,,696905.0,,,,,
2006-04-30,1440.223,,,8.7,2.49,,,109.7959,,,,4456204300.0,23.491,,,,,,,,,,,,,,,
2006-05-31,1641.3,,,,1.87,,,,,,,5701597900.0,-15.988,,,,,,,,,,713748.0,,,,,
2006-06-30,1672.211,,,,2.43,,,,,,,4983707600.0,0.593,,,,,,,,,,652737.0,,,,,
2006-07-31,1612.733,,,9.4,3.52,,,109.5625,,,,3365448600.0,-49.298,,,,,,,,,,488111.0,,,,,
2006-08-31,1658.638,,,,3.58,,,,,,,3513501600.0,3.443,,,,,,,,,,565285.0,,,,,
2006-09-30,1752.424,,,,3.4,,,,,,,4123628500.0,15.461,,,,,,,,,,,,,,,
2006-10-31,1837.993,199228.1,,9.5,,,,110.5271,,,,4655713500.0,28.337,,,,,,,,,,747014.0,,,,,
2006-11-30,2099.289,,,,2.98,,,,,,,7277973100.0,45.198,,,,,,,,,,1082095.0,,,,,
2006-12-31,2675.474,,,,2.78,,,,,,,8676901200.0,107.88,,,,,,,,,,,,,,,
2007-01-31,2786.335,,,10.3,3.05,,,112.2384,,,,11426597000.0,-144.227,,,,,,,,,,1266635.0,,,,,
2007-02-28,2881.073,,,,3.3,,,,,,,12147916800.0,109.282,,,,,,,,,,913871.0,,,,,
2007-03-31,3183.983,,1364.888459,,2.6,,,,,,,8942400600.0,-13.554,,,,,,,,,,,,,,,
2007-04-30,3841.272,,,9.9,2.65,,,111.7405,,,,14652571300.0,81.405,,,,,,,,,,997405.0,,,,,
2007-05-31,4109.654,,,,2.87,,,,,,,17311531200.0,56.566,,,,,,,,,,1333976.0,,,,,
2007-06-30,3820.703,,,,2.76,,,,,,,8609998500.0,-93.501,,,,,,,,,,,,,,,
2007-07-31,4471.032,,,10.6,2.49,,,112.9229,,,,10856141000.0,30.263,,,,,,,,,,1905011.0,,,,,
2007-08-31,5218.825,,,,2.39,,,,,,,10355626100.0,50.941,,,,,,,,,,2168466.0,,,,,
2007-09-30,5552.301,232836.74,,,2.56,,,,,,,8063128500.0,142.898,,,,,,,,,,,,,,,
2007-10-31,5954.765,,,11.0,2.71,,,113.1407,,,,7102956400.0,57.572,,,,,,,,,,3487325.0,,,,,
2007-11-30,4871.778,,,,3.21,,,,,,,4331466200.0,-131.555,,,,,,,,,,3007223.0,,,,,
2007-12-31,5261.563,,,,4.55,,,,,,,7718703800.0,-47.326,,,,,,,,,,,,,,,
2008-01-31,4383.393,,,11.4,,,,,,,,4514155800.0,-34.456,,,,,,,,,,2629311.0,,,,,
2008-02-29,4348.543,,,,6.07,,,,,,,4783538300.0,49.03,,,,,,,,,,1593386.0,,,,,
2008-03-31,3472.713,,,,6.62,,,,,,,4711346900.0,-107.433,,,,,,,,,,1699723.0,,,,,
2008-04-30,3693.106,,,10.9,7.95,,,,,,,10761770800.0,169.701,,,,,,,,,,1820521.0,,,,,
2008-05-31,3433.354,,,,8.12,,,,,,,4849540700.0,31.917,22664900000000.0,25.96,3.96,0.15091,0.0121,475.0,336.0,93.0,0.00657,,,,,,
2008-06-30,2736.103,,,,8.22,,,,,,,3851885400.0,-12.329,18163300000000.0,20.81,3.17,0.15092,0.0096,470.0,340.0,94.0,0.01425,1286877.0,,,,,
2008-07-31,2775.717,,,10.5,8.84,,,,,,,4453026900.0,-60.951,18392800000000.0,20.97,3.2,0.15112,0.01,68.0,798.0,38.0,0.01354,1391196.0,,,,,
2008-08-31,2397.369,,,,10.03,,,,,,,4640576800.0,47.226,15932800000000.0,17.55,2.81,0.15793,0.0095,855.0,24.0,25.0,0.01544,,,,,,
2008-09-30,2293.784,,,,10.06,,,,,,,7825930700.0,-3.717,15076600000000.0,16.66,2.66,0.17062,0.0183,408.0,427.0,70.0,0.01797,,,,,,
2008-10-31,1728.786,279737.85,,10.3,9.13,,,,,,,4021961900.0,-34.821,11103700000000.0,12.52,1.95,0.15764,0.0092,199.0,656.0,50.0,0.02371,1296734.0,,,,,
2008-11-30,1871.156,,,,6.59,,,,,,,7772228100.0,-46.705,11962600000000.0,13.5,2.1,0.1576,0.0163,249.0,595.0,60.0,0.02398,,,,,,
2008-12-31,1820.805,,,,1.99,,,,,,,5039609900.0,-12.105,11877200000000.0,13.1,2.04,0.15051,0.0104,176.0,662.0,67.0,0.02466,905448.0,,,,,
2009-01-31,1990.657,,,9.5,,,,,,,,8596770600.0,-14.294,12917200000000.0,14.25,2.22,0.15048,0.017,289.0,582.0,34.0,0.0227,,,,,4438500499.0,32345774875.0
2009-02-28,2082.852,,,,-3.35,,,,,,,12290521000.0,-38.399,13478500000000.0,14.88,2.32,0.15032,0.0248,78.0,794.0,33.0,0.02169,,,,,6473355951.0,50678645629.0
2009-03-31,2373.213,,,,-4.47,,,,,,,14269549800.0,15.173,15102100000000.0,17.52,2.58,0.14045,0.028,481.0,368.0,55.0,0.0191,1024976.0,,,,6790994186.0,61415428512.0
2009-04-30,2477.569,,,7.4,-5.99,,,,,,,13115416800.0,9.377,15534300000000.0,19.33,2.59,0.12037,0.0247,614.0,220.0,69.0,0.01804,1238219.0,,,,6872473464.0,62840717929.0
2009-05-31,2632.93,,,,-6.6,,,,,,,10316772000.0,44.355,15773700000000.0,20.52,2.74,0.12037,0.0181,424.0,417.0,61.0,0.01676,,,,,5514571959.0,54685640777.0
2009-06-30,2959.362,,,,-7.2,,,,,,,12581395800.0,-15.952,18829800000000.0,23.43,3.13,0.12037,0.0221,273.0,564.0,65.0,0.01516,1618347.0,,,,6243010057.0,66862023568.0
2009-07-31,3412.062,,,8.3,-7.82,,,,,,,19371437500.0,90.502,20431700000000.0,26.6,3.6,0.12027,0.0253,844.0,28.0,30.0,0.01354,1524461.0,,,,8665243213.0,106541000000.0
2009-08-31,2667.745,,,,-8.22,,,,,,,11824625000.0,-192.943,17187900000000.0,20.15,2.81,0.12222,0.018,27.0,842.0,34.0,0.01726,1474934.0,,,,5820366062.0,65059859668.0
2009-09-30,2779.426,333314.0,,,-7.86,,,,,,,6483325400.0,24.886,16734400000000.0,21.17,2.95,0.12223,0.0091,651.0,188.0,65.0,0.01659,1339121.0,,,,3504017961.0,40152949298.0
2009-10-31,2995.848,,,8.8,-6.99,,,102.5384,,,,10479218700.0,35.382,18306700000000.0,22.03,3.03,0.122,0.0118,710.0,151.0,45.0,0.01535,,,,,6609165297.0,99686338131.0
2009-11-30,3195.301,,,,-5.85,,,,,,,13886026300.0,99.036,19684200000000.0,23.52,3.21,0.12251,0.0147,872.0,6.0,28.0,0.01327,1486053.0,,,,7704365445.0,104433000000.0
2009-12-31,3277.139,,,,-2.08,,,,,,,11652040200.0,14.539,20506500000000.0,24.4,3.33,0.12303,0.0118,650.0,185.0,71.0,0.01273,1315533.0,,,,5396271291.0,76793085683.0
2010-01-31,2989.292,,,8.9,1.7,,,103.4905,,,,8047587500.0,-4.851,18728800000000.0,22.22,3.04,0.12317,0.0086,494.0,351.0,63.0,0.01393,,,,16941100000000.0,5030986690.0,68433145755.0
2010-02-28,3051.943,,,,4.32,,,,,,,10129629100.0,-8.675,19097000000000.0,20.7,3.1,0.12359,0.0101,361.0,484.0,64.0,0.01362,,,,17485300000000.0,6441850127.0,90156262718.0
2010-03-31,3109.105,,1870.63698,,5.39,,,,,,,10114335100.0,-19.363,20124500000000.0,22.23,3.08,0.12818,0.0101,358.0,510.0,42.0,0.01334,1377695.0,,,17957900000000.0,5905098618.0,96028851661.0
2010-04-30,2870.611,,,10.2,5.91,,,105.6,,,,8873444400.0,2.179,19603000000000.0,16.22,2.65,0.14059,0.0095,216.0,664.0,35.0,0.01454,1328104.0,,,16586100000000.0,5643886915.0,84026851407.0
2010-05-31,2592.147,,,,6.81,,,,,,,7874388200.0,-63.62,17807000000000.0,14.72,2.4,0.14065,0.0086,72.0,798.0,42.0,0.01921,1342495.0,,,14997100000000.0,5339416147.0,75074665079.0
2010-06-30,2398.37,,,,7.13,,,,,,,5521056900.0,-28.683,16591800000000.0,15.32,2.23,0.14065,0.0054,167.0,701.0,44.0,0.01636,1102849.0,,,13906600000000.0,3788742228.0,46404605200.0
2010-07-31,2637.503,,,9.6,6.41,,,107.7,,,,9477378800.0,-10.613,19038200000000.0,16.57,2.45,0.15967,0.009,336.0,515.0,63.0,0.01784,,,,16136700000000.0,6746271316.0,86155436494.0
2010-08-31,2638.798,,,,4.84,,,,,,,11089024500.0,-13.866,19021800000000.0,15.66,2.42,0.14946,0.0117,422.0,433.0,61.0,0.01774,1279573.0,,,16340100000000.0,8526807132.0,132333000000.0
