DATE,中国:GDP平减指数,GDP:现价:当季值,中国:最终消费支出:占GDP比重,实际使用外资(人民币):当月值,对外直接投资:非金融类:累计值,对外直接投资净额:总计,对外直接投资净额:亚洲:日本,对外直接投资净额:欧洲:英国,对外直接投资净额:欧洲:合计,对外直接投资净额:北美洲:美国,存款利率:活期,存款利率:定期:3月,存款利率:定期:6月,存款利率:定期:1年,存款利率:定期:2年,存款利率:定期:3年,存款利率:定期:5年,中国:经常账户:本国货币:季调:当季值,M1(货币):期末值,国家一般公共收入:合计:当月值,国家一般公共支出:合计:当月值,外债余额,国际投资头寸:净头寸:期末值,进口总值(人民币计价):当月值,出口总值(人民币计价):当月值,官方储备资产:外汇储备:期末值,CPI:当月同比,PPI:当月同比,即期汇率(16:30):美元兑人民币,即期汇率(16:30):欧元兑人民币,即期汇率(16:30):港元兑人民币,即期汇率(16:30):100日元兑人民币,即期汇率(16:30):英镑兑人民币,FU0.SHF,scm.INE,000001.SH,N225.GI,SPX.GI,IXIC.GI,DJIA.GI,FTSE.GI,AXX.GI,SX5E.GI,日本:GDP平减指数,日本:GDP:现价,日本:GDP:现价:私人消费,日本:GDP:现价:政府消费,日本:官方储备资产:外汇储备,日本:商品出口:季调,日本:商品进口:季调,日本:国际投资头寸:资产:直接投资,日本:经常账户:差额,日本:出口金额:当月值,日本:进口金额:当月值,日本:CPI,日本:PPI,日本:出口商品价格指数,日本:进口商品价格指数,日本:无担保隔夜拆款利率(TONA),日本:M1:实值,日本:外债:总计,日本:财政决算:一般会计:收入:财政年度,日本:财政决算:一般会计:支出:财政年度,日本:综合财政收支余额:当月值,日本:外商直接投资:中国,日本:对外直接投资:中国,欧元区:GDP:现价,欧元区:GDP:2005价:最终消费支出:当季值,欧元区:GDP:2005价:进口:商品和服务:当季值,欧元区:GDP:2005价:出口:商品和服务:当季值,欧元区:GDP:平减指数:2005价:当季值,欧元区20国:商品贸易:进口:季调,欧元区20国:商品贸易:出口:季调,商品贸易:进口金额:中国(不包括香港),商品贸易:出口金额:中国(不包括香港),欧元区:HICP,欧元区19国:PPI,欧元区20国:单位进口价格指数,欧元区20国:单位出口价格指数,欧元区:M1,欧元区:主导利率:再融资利率(MRO),欧元区:隔夜存款利率(DF),欧元区:隔夜贷款利率(MLF),一般政府债务总额:本币计价:欧盟27国,一般政府债务总额:欧元计价:欧盟27国,一般政府财政盈余:欧元区19国,欧元区:国际收支:经常账户:出口金额:商品,欧元区:国际收支:经常账户:进口金额:商品,欧元区:官方储备资产和其他外币资产,欧元区:外商直接投资净流入,美国:GDP:不变价:支出法:当季值,美国:出口金额:季调,美国:进口金额:季调,美国:CPI:当月同比,美国:PPI:最终需求:当月值,美国:进口价格指数:当月同比,美国:出口价格指数:当月同比,美国:M1,美国:M2,美国:联邦基金利率,美国:对外直接投资:美国跨国公司:所有行业:总计,美国:外商直接投资:外国跨国公司:所有行业:总计,美国:政府财政收入,美国:政府财政支出,美国:外债总额,美国:经常项目收入:季调:当季值,美国:经常项目支出:季调:当季值,美国:联邦政府债务:总额,美国:GDP:不变价:支出法:个人消费:折年数:季调:当季值,美国:外汇,英国:GDP:不变价:季调,英国:GDP:现价:季调,英国:GDP:现价:居民最终消费支出:季调,英国:GDP:现价:政府最终消费支出:季调,英国:经常项目差额:季调,英国:直接投资差额,英国:政府外币储备,英国:政府外汇储备总额,英国:贸易总额:出口:季调,英国:贸易总额:进口:季调,英国:CPI,英国:CPI:同比,英国:产出PPI:国内市场的工业品(不含税):当月值,英国:M1,英国:基准利率,英国:政府负债净值,英国:中央政府:总收入:当月值,英国:中央政府:总支出:当月值,英国:经常账户:本国货币:季调:当季值
2002-09-30,,31257.3,,,,,,,,,,,,,,,,,66800.29,1512.88,1910.52,,,,,2586.3,-0.7,-1.38,8.2773,8.1677,1.0612,,12.9846,0.0,0.0,0.0,9383.29,815.28,1172.06,7591.93,3721.8,0.0,0.0,,128469.0,72535.2,20874.6,443096.0,120481.0,90674.0,,11593.11,4449754.0,3398716.0,95.9,92.2,104.7,70.0,0.067,,,,,,,,1867082.0,1498291.3,601713.0,652394.5,94.41,92560.6,97548.8,,,79.97,79.8,71.7,78.8,2364441.0,,,,5590396.8,5590396.8,,,,,,3650.25,83487.0,119575.0,1.5,,-0.4,-0.2,1217.2,5618.0,1.85,,,192698.0,150310.0,,344943.0,459797.0,,9664.99,32251.0,424425.0,299185.0,191120.0,54747.0,-4657.0,7648.0,32932.41,43985.44,24531.0,26503.0,74.8,1.0,,540300.0,,,,,-4657.0
2002-10-31,,,,,,,,,,,,,,,,,,,67100.77,1822.89,1513.86,,,,,2655.39,-0.8,-1.03,8.277,8.1997,1.0612,,12.9519,0.0,0.0,1507.496,8640.48,885.76,1329.75,8397.03,4039.7,0.0,0.0,,,,,443582.0,,,,9125.45,4649560.0,3757630.0,95.7,91.9,106.4,72.1,0.002,,,,,,,,,,,,,91533.2,95491.7,,,80.16,80.0,72.3,78.9,2355081.0,,,,,,,,,,,,82767.0,117862.0,2.0,,1.9,0.4,1222.6,5667.9,1.82,,,124543.0,178615.0,,,,,,32171.0,,,,,,,33367.85,44343.6,24000.0,26852.0,74.9,1.4,,535512.0,,,,,
2002-11-30,,,,,,,,,,,,,,,,,,,67993.28,1495.33,1900.02,,,,,2746.25,-0.7,-0.41,8.2772,8.2321,1.0614,,12.8885,0.0,0.0,1434.182,9215.56,936.31,1478.78,8896.09,4169.4,0.0,0.0,,,,,443062.0,,,,11233.57,4639711.0,3750094.0,95.7,92.0,105.1,71.4,0.002,,,,,,,,,,,,,92967.2,97363.1,,,80.1,79.7,71.4,78.7,2414586.0,,,,,,,,,,,,83919.0,123435.0,2.2,,2.5,1.0,1213.5,5728.6,1.23,,,120017.0,178901.0,,,,,,32312.0,,,,,,,33735.63,45115.01,23281.0,26871.0,74.9,1.5,,540369.0,,,,,
2002-12-31,53.59,34970.3,60.98,,,,,,,,,,,,,,,,70882.19,2415.52,5141.72,1685.38,,,,2864.07,-0.4,0.41,8.2771,8.6929,1.0616,,13.3392,0.0,0.0,1357.654,0.0,879.82,1335.51,8341.63,3940.4,0.0,0.0,108.22,137650.4,73500.1,25206.5,451458.0,127411.0,95887.0,,8663.55,4567628.0,3773379.0,95.7,91.8,105.4,70.8,0.002,,,872890.0,836742.0,,1.39,2621.55,1960838.3,1559147.2,634140.1,674570.6,95.74,93524.0,98468.4,312151.0,344327.0,80.49,79.9,72.1,78.5,2499429.0,2.75,1.75,3.75,5589363.5,5589363.5,-203057.6,,,,254251520832.04,3712.85,81578.0,125186.0,2.4,,4.2,1.0,1293.8,5796.5,1.16,1616548.0,1327170.0,182787.0,178069.0,,340570.0,464545.0,6198401.0,9718.75,33818.0,427725.0,304075.0,194017.0,55042.0,-5475.0,-18150.0,31897.43,42805.46,23747.0,26079.0,75.2,1.7,,541918.0,,,,,-5475.0
2003-01-31,,,,,,,,,,,,,,,,,,,72406.05,1994.64,1295.25,,,,,3044.6,0.39,2.38,8.2768,8.9132,1.0611,,13.6385,0.0,0.0,0.0,8339.94,855.7,1320.91,8053.81,3567.4,0.0,0.0,,,,,459838.0,,,,4665.68,3841451.0,3745323.0,95.4,91.8,104.1,70.7,0.001,,,,,,,,,,,,,93180.8,96893.7,,,80.42,80.6,72.3,78.5,2440875.0,,,,,,,,,,,,82513.0,123668.0,2.6,,5.8,1.4,1231.3,5748.4,1.33,,,187884.0,177251.0,,,,,,34140.0,,,,,,,29596.42,40668.54,25556.0,27224.0,74.7,1.3,,538903.0,,,,,
2003-02-28,,,,,,,,,,,,,,,,,,,69757.05,1499.09,1097.1,,,,,3082.5,0.2,3.97,8.2775,8.9384,1.0613,,13.0267,0.0,0.0,1511.932,8363.04,841.15,1337.52,7891.08,3655.6,0.0,0.0,,,,,467074.0,,,,14926.21,4324756.0,3397573.0,95.1,92.0,105.0,72.3,0.001,,,,,,,,,,,,,93596.6,97381.1,,,80.75,81.1,71.8,78.2,2451197.0,,,,,,,,,,,,83094.0,123176.0,3.0,,7.5,2.3,1227.9,5800.0,1.33,,,89477.0,186140.0,,,,,,34482.0,,,,,,,30143.33,41228.3,25482.0,27079.0,75.0,1.6,,543957.0,3.75,,,,
2003-03-31,,29825.5,,,,,,,,,,,,,,,,,71439.21,1711.47,1500.03,,,,,3160.1,0.92,4.58,8.2774,9.0422,1.0613,,13.1048,0.0,0.0,1510.578,7972.71,848.18,1341.17,7992.13,3613.3,0.0,0.0,,127481.1,71326.4,21740.3,477778.0,125192.0,98350.0,,16314.37,4806135.0,3845695.0,95.4,92.0,104.5,72.7,0.021,,144505.0,,,,,,1856614.5,1492360.1,617535.4,642051.6,95.11,94360.9,97793.6,,,81.21,81.2,71.9,78.1,2497509.0,2.5,1.5,3.5,5725974.9,5725974.9,,,,,,3582.77,83157.0,126963.0,3.0,,6.8,2.2,1280.7,5884.0,1.38,,,120358.0,179234.0,,344524.0,479885.0,,9766.62,34756.0,430832.0,307455.0,195711.0,56715.0,-2772.0,17709.0,29303.0,41707.52,25137.0,27566.0,75.3,1.5,,560638.0,,,,,-2772.0
2003-04-30,,,,,,,,,,,,,,,,,,,71321.54,2065.07,1734.5,,,,,3262.91,1.04,3.62,8.2771,9.2567,1.0613,,13.2322,0.0,0.0,1521.444,7831.42,916.92,1464.31,8480.09,3926.0,0.0,0.0,,,,,480991.0,,,,13052.29,4608993.0,3780477.0,95.7,91.8,105.2,72.0,0.002,,,,,,,,,,,,,92279.3,95866.0,,,81.33,80.7,70.4,77.6,2527118.0,,,,,,,,,,,,82565.0,124602.0,2.2,,1.8,1.6,1281.4,5890.3,1.31,,,231160.0,180094.0,,,,,,35148.0,,,,,,,29401.18,40392.01,26029.0,26936.0,75.5,1.4,,552705.0,,,,,
2003-05-31,,,,,,,,,,,,,,,,,,,72778.15,1769.71,1688.71,,,,,3400.61,0.66,1.96,8.2768,9.7558,1.0613,,13.5442,0.0,0.0,1576.261,8424.51,963.59,1595.91,8850.26,4048.1,0.0,0.0,,,,,523791.0,,,,13993.11,4301341.0,3612062.0,95.9,91.5,104.4,69.9,0.002,,,,,,,,,,,,,91283.7,96389.8,,,81.28,80.4,68.8,77.0,2561474.0,,,,,,,,,,,,82630.0,123675.0,2.1,,1.0,1.7,1281.9,5909.6,1.28,,,103411.0,192278.0,,,,,,36149.0,,,,,,,30003.99,41649.65,24697.0,27157.0,75.5,1.3,,567765.0,,,,,
2003-06-30,,32537.3,,,,,,,,,,,,,,,,,75923.52,1915.01,2350.25,1825.69,,,,3464.76,0.34,1.34,8.2775,9.5287,1.0615,,13.6952,0.0,0.0,1486.024,9083.11,974.5,1622.8,8985.44,4031.2,0.0,0.0,,130111.6,70824.1,25405.6,526573.0,126066.0,96814.0,,11077.98,4428450.0,3590679.0,95.6,91.3,105.0,70.4,0.001,,151150.0,,,,,,1913811.3,1516112.6,626568.5,655071.8,95.92,91634.5,95736.1,,,81.38,80.4,68.2,76.1,2605444.0,2.0,1.0,3.0,5807455.3,5807455.3,,,,,,3680.93,85174.0,124869.0,2.1,,2.2,1.5,1320.9,5983.9,1.45,,,193043.0,171814.0,,350725.0,480061.0,,9878.44,35686.0,434837.0,313102.0,198107.0,59539.0,-6437.0,10201.0,29431.74,41581.71,23930.0,27058.0,75.4,1.1,,572362.0,,,,,-6437.0
2003-07-31,,,,,,,,,,,,,,,,,,,76153.04,1967.44,1815.59,,,,,3564.86,0.52,1.39,8.2773,9.2963,1.0614,,13.3294,0.0,0.0,1476.742,9563.21,990.31,1735.02,9233.8,4157.0,0.0,0.0,,,,,537658.0,,,,15048.53,4643178.0,3854004.0,95.4,91.6,104.6,70.7,0.002,,,,,,,,,,,,,93205.2,96907.2,,,81.26,80.4,68.1,76.7,2584795.0,,,,,,,,,,,,85943.0,127265.0,2.1,,2.3,1.1,1305.6,5997.9,1.04,,,123551.0,177792.0,,,,,,35185.0,,,,,,,28764.4,41449.06,25333.0,27288.0,75.3,1.3,,561559.0,3.5,,,,
2003-08-31,,,,,,,,,,,,,,,,,,,77033.3,1428.81,1703.67,,,,,3647.34,0.91,1.38,8.2771,9.0883,1.0613,,13.0568,0.0,0.0,1421.983,10343.55,1008.01,1810.45,9415.82,4161.1,0.0,0.0,,,,,535507.0,,,,14491.64,4329864.0,3551402.0,95.6,91.6,104.3,71.2,0.001,,,,,,,,,,,,,91819.9,95996.3,,,81.38,80.6,69.1,76.6,2573150.0,,,,,,,,,,,,84906.0,124797.0,2.2,,2.0,0.9,1296.2,6040.9,1.01,,,114243.0,190830.0,,,,,,35297.0,,,,,,,29217.01,41989.15,25280.0,27199.0,75.6,1.4,,567110.0,,,,,
2003-09-30,,35291.9,,,,,,,,,,,,,,,,,79164.14,1780.61,2079.77,1840.85,,,,3838.63,1.11,1.37,8.277,9.651,1.0689,,13.7507,0.0,0.0,1367.161,10219.05,995.97,1786.94,9275.06,4091.3,0.0,0.0,,128457.5,71682.0,21091.9,584119.0,129445.0,97501.0,,16549.13,4858551.0,3760792.0,95.7,91.6,102.1,69.9,0.013,,141743.0,,,,,,1918103.8,1518678.1,618238.0,656114.5,96.6,93736.4,98161.7,,,81.67,80.6,69.7,77.0,2615593.0,,,,5866319.6,5866319.6,,,,,,3753.43,86968.0,128811.0,2.3,,0.7,1.0,1315.1,6001.5,1.17,,,191632.0,168229.0,,360900.0,491005.0,,10018.12,37259.0,438710.0,317491.0,200859.0,59864.0,-8690.0,10050.0,31223.31,44781.1,24491.0,27839.0,75.9,1.4,,584193.0,,,,,-8690.0
2003-10-31,,,,,,,,,,,,,,,,,,,80267.37,2017.71,1683.01,,,,,4009.92,1.81,1.23,8.2766,9.5877,1.0659,,14.0342,0.0,0.0,1348.303,10559.59,1050.71,1932.21,9801.12,4287.6,0.0,0.0,,,,,605683.0,,,,13055.63,4900483.0,3830869.0,95.7,91.4,99.0,67.6,0.002,,,,,,,,,,,,,93826.9,99029.9,,,81.79,80.6,69.0,76.7,2620362.0,,,,,,,,,,,,88890.0,130279.0,2.0,,0.8,1.3,1312.4,6013.1,1.03,,,135825.0,205370.0,,,,,,37433.0,,,,,,,30577.17,44349.94,25544.0,28039.0,76.0,1.4,,583603.0,,,,,
2003-11-30,,,,,,,,,,,,,,,,,,,80815.22,1624.41,1984.11,,,,,4203.61,2.95,1.92,8.277,9.9275,1.066,,14.2559,0.0,0.0,1397.225,10100.57,1058.2,1960.26,9782.46,4342.6,0.0,0.0,,,,,623784.0,,,,15517.86,4547423.0,3557494.0,95.2,91.5,98.8,68.0,0.001,,,,,,,,,,,,,96783.4,100790.5,,,81.83,80.7,69.0,76.5,2667754.0,,,,,,,,,,,,91323.0,131220.0,1.8,,2.3,1.7,1296.6,6045.1,1.01,,,118207.0,161179.0,,,,,,38237.0,,,,,,,32043.57,45781.14,24939.0,27689.0,75.9,1.3,,593071.0,3.75,,,,
2003-12-31,54.99,39767.4,58.02,,,285465.0,737.0,211.0,14503.0,6505.0,,,,,,,,,84118.81,1941.28,5718.01,1936.34,,,,4032.51,3.19,2.99,8.2767,10.4187,1.0661,,14.7797,0.0,0.0,1497.044,0.0,1111.92,2003.37,10453.92,4476.9,0.0,0.0,106.48,137918.5,73811.2,25219.6,652790.0,132731.0,96559.0,,12561.58,4957725.0,3835654.0,95.3,91.6,98.8,68.4,0.001,,145040.0,856228.0,824159.0,,-1.78,3979.97,2023471.7,1574706.2,658988.5,689509.7,97.77,96904.5,104082.3,364887.0,387401.0,82.08,80.6,69.0,76.3,2727088.0,,,,5846779.9,5846779.9,-241849.9,,,,270824527231.61,3860.19,91023.0,135103.0,1.9,,2.4,2.2,1386.0,6085.3,0.94,1769613.0,1395160.0,186730.0,204370.0,,380996.0,508486.0,6760014.0,10087.09,39722.0,442172.0,320286.0,202805.0,60929.0,-5042.0,-8798.0,33105.36,46059.57,25535.0,28303.0,76.2,1.3,,593848.0,,,,,-5042.0
2004-01-31,,,,,,,,,,,,,,,,,,,83805.9,2534.56,1368.55,,,,,4157.2,3.17,3.47,8.2768,10.3199,1.0643,,15.0932,0.0,0.0,1590.729,10783.61,1131.13,2066.15,10488.07,4390.7,0.0,0.0,,,,,720945.0,,,,11535.27,4274217.0,3785937.0,95.1,91.8,99.3,68.9,0.001,,,,,,,,,,,,,96248.3,100227.2,,,81.88,80.8,68.8,76.1,2702875.0,,,,,,,,,,,,90564.0,135209.0,1.9,,2.2,2.6,1306.5,6008.7,1.03,,,185169.0,186802.0,,,,,,39727.0,,,,,,,31246.73,46102.32,24715.0,28093.0,75.8,1.4,,599204.0,,,,,
2004-02-29,,,,,,,,,,,,,,,,,,,83556.43,2105.46,1361.96,,,,,4266.39,2.09,3.54,8.2769,10.3382,1.0633,,15.4609,0.0,0.0,1675.067,11041.92,1144.94,2029.82,10583.92,4492.2,0.0,0.0,,,,,756593.0,,,,22252.23,4767654.0,3371977.0,95.1,92.0,100.4,69.6,0.001,,,,,,,,,,,,,97319.9,101281.9,,,82.07,80.9,68.3,76.0,2703312.0,,,,,,,,,,,,94131.0,138683.0,1.7,,0.9,2.7,1314.0,6081.5,1.04,,,92009.0,188709.0,,,,,,39190.0,,,,,,,31781.3,45813.14,25271.0,27576.0,76.0,1.3,,599676.0,4.0,,,,
2004-03-31,,34544.6,,,,,,,,,,,,,,,,,85815.57,2304.17,1771.5,2023.21,,,,4398.22,3.04,3.99,8.277,10.1931,1.0621,,15.2781,0.0,0.0,1741.623,11715.39,1126.21,1994.22,10357.7,4385.7,0.0,0.0,,129732.3,71743.9,21785.2,806019.0,137428.0,99855.0,,19169.48,5442414.0,4323835.0,95.3,92.2,101.7,71.2,0.005,,147863.0,,,,,,1933849.0,1519607.4,645446.4,684037.2,96.99,97354.5,102280.0,,,82.59,81.5,69.3,76.1,2745527.0,,,,6024452.9,6024452.9,,,,,,3741.64,96707.0,143461.0,1.7,,1.1,3.3,1383.4,6167.0,1.05,,,132425.0,205337.0,,398381.0,535370.0,,10181.14,39814.0,443853.0,322790.0,204672.0,61105.0,-7605.0,12076.0,31417.51,46436.33,25687.0,27837.0,76.1,1.1,,621874.0,,,,,-7605.0
2004-04-30,,,,,,,,,,,,,,,,,,,85603.64,2854.08,2099.66,,,,,4490.17,3.8,5.01,8.2771,9.9176,1.0612,,14.7258,0.0,0.0,1595.587,11761.79,1107.3,1920.15,10225.57,4489.7,0.0,0.0,,,,,795474.0,,,,16531.66,5106309.0,4031563.0,95.3,92.5,99.7,71.7,0.001,,,,,,,,,,,,,100177.1,104215.1,,,83.01,81.9,70.3,76.9,2770661.0,,,,,,,,,,,,96398.0,143681.0,2.3,,4.6,4.1,1365.0,6191.4,1.03,,,220091.0,202513.0,,,,,,38279.0,,,,,,,30654.74,45006.66,26170.0,28649.0,76.4,1.1,,621945.0,,,,,
2004-05-31,,,,,,,,,,,,,,,,,,,86780.37,2174.25,1720.93,,,,,4585.6,4.37,5.7,8.2768,10.0861,1.0619,,15.1623,0.0,0.0,1555.906,11236.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,797149.0,,,,18175.93,4729668.0,3793553.0,95.4,92.5,103.2,74.5,0.002,,,,,,,,,,,,,100828.7,104543.8,,,83.27,82.4,71.8,77.4,2788600.0,,,,,,,,,,,,98197.0,145750.0,3.1,,6.9,4.4,1356.5,6242.2,1.02,,,115450.0,177913.0,,,,,,38780.0,,,,,,,30717.77,45508.92,25808.0,28584.0,76.6,1.5,,622445.0,4.25,,,,
2004-06-30,,38700.8,,,,,,,,,,,,,,,,,88627.14,2334.26,2480.26,2209.8,,,,4706.39,4.97,6.4,8.2766,10.0862,1.0612,,15.058,0.0,0.0,1399.162,11858.87,1140.84,2047.79,10435.48,4464.1,0.0,0.0,,130855.3,71317.1,25171.2,798613.0,144301.0,106150.0,,13747.28,5289195.0,4148621.0,95.6,92.8,101.5,74.4,0.002,,157094.0,,,,,,2007847.2,1540363.6,674153.9,721084.4,97.98,100586.5,104163.5,,,83.31,82.4,72.1,77.3,2833384.0,,,,6154226.4,6154226.4,,,,,,3837.59,95773.0,149941.0,3.3,,5.7,3.9,1391.3,6230.3,1.38,,,214382.0,195258.0,,410390.0,566499.0,,10236.69,38873.0,446443.0,329664.0,207596.0,64316.0,-7988.0,4383.0,31489.2,45666.0,25823.0,28802.0,76.6,1.6,,642165.0,4.5,,,,-7988.0
2004-07-31,,,,,,,,,,,,,,,,,,,86780.37,2503.02,1935.33,,,,,4829.82,5.27,6.38,8.2769,9.9489,1.0612,,15.0644,0.0,0.0,1386.202,11325.78,1101.72,1887.36,10139.71,4413.1,0.0,0.0,,,,,800059.0,,,,17298.21,5307466.0,4178831.0,95.3,93.3,102.2,74.2,0.001,,,,,,,,,,,,,102744.7,105310.1,,,83.13,82.8,72.4,77.7,2834795.0,,,,,,,,,,,,96907.0,148513.0,3.0,,5.6,4.5,1363.8,6240.6,1.29,,,134415.0,203575.0,,,,,,38352.0,,,,,,,30744.72,44702.0,26269.0,29139.0,76.4,1.4,,636944.0,,,,,
2004-08-31,,,,,,,,,,,,,,,,,,,89125.33,1667.0,1976.45,,,,,4961.69,5.25,6.81,8.2766,10.0871,1.0611,,14.9173,2123.0,0.0,1342.062,11081.79,1104.24,1838.1,10173.92,4459.3,0.0,0.0,,,,,808372.0,,,,15356.22,4785482.0,4212543.0,95.4,93.3,103.2,75.0,0.001,,,,,,,,,,,,,101208.1,104348.5,,,83.3,83.2,73.5,77.7,2795674.0,,,,,,,,,,,,97295.0,150943.0,2.7,,7.1,4.0,1388.7,6268.5,1.55,,,137729.0,178861.0,,,,,,39037.0,,,,,,,31350.48,45319.45,26375.0,29562.0,76.6,1.3,,647188.0,4.75,,,,
2004-09-30,,41855.0,,,,,,,,,,,,,,,,,90439.05,1882.5,2429.94,2232.73,,,,5145.38,5.19,7.95,8.2766,10.2895,1.0615,,14.996,2119.0,0.0,1396.7,10823.57,1114.58,1896.84,10080.27,4570.8,0.0,0.0,,129991.7,72787.3,21105.7,811165.0,146061.0,110295.0,,18361.79,5445804.0,4232570.0,95.7,93.4,103.2,76.1,0.005,,162320.0,,,,,,1990031.0,1536954.2,665940.7,708959.5,98.12,103448.6,105561.0,,,83.4,83.4,73.6,77.5,2857107.0,,,,6197406.6,6197406.6,,,,,,3879.62,98782.0,150468.0,2.5,,8.2,4.0,1384.6,6293.3,1.94,,,207351.0,182740.0,,417327.0,578828.0,,10356.94,39310.0,448171.0,331528.0,209633.0,65083.0,-10642.0,12934.0,32034.48,45925.68,27061.0,29471.0,76.7,1.1,,655331.0,,,,,-10642.0
2004-10-31,,,,,,,,,,,0.72,1.71,2.07,2.25,2.7,3.24,3.6,,90782.0,2255.28,1917.29,,,,,5424.43,4.27,8.43,8.2765,10.5815,1.0636,,15.2118,2166.0,0.0,1320.536,10771.42,1130.2,1974.99,10027.47,4624.2,0.0,0.0,,,,,817670.0,,,,14305.46,5472012.0,4317954.0,96.2,93.4,103.3,75.5,0.002,,,,,,,,,,,,,104285.6,107951.0,,,83.72,84.1,74.6,77.4,2865999.0,,,,,,,,,,,,100494.0,155552.0,3.2,,9.9,4.4,1375.9,6326.2,1.79,,,136896.0,193514.0,,,,,,40618.0,,,,,,,32519.14,46830.08,27625.0,30319.0,76.9,1.2,,657842.0,,,,,
2004-11-30,,,,,,,,,,,,,,,,,,,92387.13,1815.77,2531.82,,,,,5738.82,2.85,8.13,8.2765,11.0015,1.0644,,15.8151,2174.0,0.0,1340.771,10899.25,1173.82,2096.81,10428.02,4703.2,0.0,0.0,,,,,819141.0,,,,13233.49,5155195.0,4557902.0,96.0,93.5,101.3,74.5,0.001,,,,,,,,,,,,,105172.1,109095.5,,,83.66,83.9,73.5,77.8,2913705.0,,,,,,,,,,,,100090.0,159058.0,3.5,,9.0,4.2,1437.2,6397.6,2.02,,,134547.0,191717.0,,,,,,42102.0,,,,,,,34793.84,49244.87,28081.0,30110.0,77.0,1.5,,672219.0,,409.0,,,
2004-12-31,58.81,46739.8,55.24,,,549799.0,1530.0,2939.0,15721.0,11993.0,,,,,,,,,95970.82,1966.12,6893.2,2285.96,,,,6099.32,2.42,7.07,8.2765,11.2217,1.0648,,15.8788,2009.0,0.0,1266.496,0.0,1211.92,2175.44,10783.01,4814.3,0.0,0.0,105.28,138821.6,73894.2,25765.5,824264.0,147322.0,114543.0,,16973.8,5394565.0,4261351.0,95.5,93.4,100.7,73.4,0.002,,162122.0,888975.0,848967.0,,-9.18,5862.6,2102234.2,1599736.8,706297.1,739911.4,99.65,102967.1,105276.0,451185.0,476988.0,83.98,83.7,72.4,77.3,2948883.0,,,,6143254.6,6143254.6,-233643.8,,,,271440458057.42,3990.91,102781.0,157699.0,3.3,,6.7,4.0,1467.7,6451.7,1.97,2160844.0,1520316.0,215749.0,218310.0,,435006.0,616297.0,7354657.0,10474.08,42718.0,450464.0,338655.0,212885.0,66088.0,-4210.0,-6462.0,35564.0,49740.09,28468.0,30627.0,77.4,1.7,,669244.0,,424.0,,,-4210.0
2005-01-31,,,,,,,,,,,,,,,,,,,97079.03,3105.01,1555.58,,,,,6236.46,1.91,5.81,8.2765,10.7872,1.0612,,15.5879,2017.0,0.0,1191.823,11387.59,1181.27,2062.41,10489.94,4852.3,0.0,0.0,,,,,821203.0,,,,8294.15,4411410.0,4223238.0,95.3,93.4,100.8,74.5,0.001,,,,,,,,,,,,,103922.7,107478.3,,,83.45,84.3,72.2,77.6,2965989.0,,,,,,,,,,,,103206.0,159395.0,3.0,,5.7,4.0,1395.4,6344.8,2.5,,,202217.0,194111.0,,,,,,41735.0,,,,,,,33993.0,48731.38,27350.0,30401.0,77.0,1.6,,675506.0,,407.5,,,
2005-02-28,,,,,,,,,,,,,,,,,,,92814.95,2157.61,1472.83,,,,,6426.1,3.95,5.37,8.2765,10.956,1.0612,,15.9108,2071.0,0.0,1306.003,11740.6,1203.6,2051.72,10766.23,4968.5,0.0,0.0,,,,,820481.0,,,,21532.74,4846301.0,3762244.0,95.0,93.5,102.2,76.2,0.001,,,,,,,,,,,,,104190.4,107728.7,,,83.76,84.5,73.3,78.1,2970119.0,,,,,,,,,,,,104010.0,162104.0,3.0,,6.1,3.4,1397.1,6407.0,2.52,,,100871.0,214660.0,,,,,,42063.0,,,,,,,35387.94,50221.67,26960.0,29686.0,77.2,1.7,,677996.0,,408.1,,,
2005-03-31,,40453.3,,,,,,,,,,,,,,,,,94743.19,2520.57,2180.94,2334.09,,,,6591.44,2.69,5.64,8.2765,10.7284,1.0612,,15.6413,2449.0,0.0,1181.236,11668.95,1180.59,1999.23,10503.76,4894.4,0.0,0.0,,129969.3,71856.4,21909.9,818555.0,147252.0,114977.0,,18531.08,5776010.0,4665412.0,95.3,93.7,102.6,77.3,0.022,,152539.0,,,,,,1991093.5,1540600.9,675693.7,710138.3,98.9,105760.3,108975.1,,,84.38,85.1,75.0,78.3,2997572.0,,,,6304148.8,6304148.8,,,,,,3867.08,105097.0,158231.0,3.1,,7.6,3.3,1434.9,6463.3,2.96,,,148759.0,220483.0,,457918.0,628742.0,,10540.64,41061.0,453784.0,341391.0,215804.0,66002.0,-6652.0,8335.0,34932.48,48773.81,27658.0,30523.0,77.5,1.9,,696570.0,,422.1,,,-6652.0
